product_id,user_id,band_id,title,content,base_price,original_price,quantity,category,tags,status,expire_date,barcode,product_code,band_post_id,band_post_url,created_at,updated_at,total_order_quantity,total_order_amount,order_summary,comment_count,price_options,features,deliveryinfo,deliverydate,deliverytype,pickup_info,pickup_date,pickup_type,quantity_text,original_product_id,is_multiple_product,product_index
1951c62b-8862-44a6-96dc-2b4917bd7f59,f2daf0ee-fdb4-4c04-bcc4-6669a30d7d35,82443310,하이요구르트,"지금부터 수령 가능합니다하이요구르트당을줄이고 비타민D를 늘리고〰️〰️덴마크 유산균을 통해 건강 챙기세요🧡유산균과 다양한 기능성 원료를함유한 프리미엄 요구르트 입니다.신선상품 특성상 공동구매 선주문 상품입니다!!덴마크산 유산균 포함 100억 CFU(보장균수)를보증해 장 건강에 도움을 줄 수 있는 제품이예요.면역 기능에 필요한아연과 뼈 형성에 필요한 칼슘, 비타민D당 함량은 국내 액상 발효유 판매 상위 3개제품의평균 대비 35% 이상 적은 게 큰 장점 입니다☝️신상품으로 기존가격을 무시하고초특가로 행사 진행해드려요.동원) 하이요구르트1줄(5개입) 1줄    >> 1,000원🔥 50줄한정☑️ 소비기한 수령후 2주일정도상품:하이요쿠르트가격:1,000원",1000,1000,1,식품,"[""유산균"",""프리미엄 요구르트""]",판매중,,,,26106,https://band.us/band/82443310/post/26106,2025-03-28 05:49:09.734+00,2025-03-28 05:49:09.734+00,,,"{""total_orders"": 0, ""pending_orders"": 0, ""confirmed_orders"": 0}",0,"""[{\""quantity\"":1,\""price\"":1000,\""description\"":\""1줄(5개입)\""}]""","[""100억 CFU 보장"", ""면역 기능 지원""]",,,,오늘 수령 가능,2025-03-28 12:00:00+00,수령,1줄(5개입),,false,0
